DateRep,CountryExp,CountryCode,Source,ConfCases
2022-11-10,Poland,PL,TESSy,0
2022-11-10,Portugal,PT,TESSy,0
2022-11-10,Romania,RO,TESSy,0
2022-11-10,Slovakia,SK,TESSy,0
2022-11-10,Slovenia,SI,TESSy,0
2022-11-10,Spain,ES,TESSy,1
2022-11-10,Sweden,SE,TESSy,1
2022-11-11,Austria,AT,TESSy,0
2022-11-11,Belgium,BE,TESSy,0
2022-11-11,Bulgaria,BG,TESSy,0
2022-11-11,Croatia,HR,TESSy,0
2022-11-11,Cyprus,CY,TESSy,0
2022-11-11,Czechia,CZ,TESSy,0
2022-11-11,Denmark,DK,TESSy,0
2022-11-11,Estonia,EE,TESSy,0
2022-11-11,Finland,FI,TESSy,0
2022-11-11,France,FR,TESSy,0
2022-11-11,Germany,DE,TESSy,0
2022-11-11,Greece,EL,TESSy,0
2022-11-11,Hungary,HU,TESSy,0
2022-11-11,Iceland,IS,TESSy,0
2022-11-11,Ireland,IE,TESSy,0
2022-11-11,Italy,IT,TESSy,0
2022-11-11,Latvia,LV,TESSy,0
2022-11-11,Lithuania,LT,TESSy,0
2022-11-11,Luxembourg,LU,TESSy,0
2022-11-11,Malta,MT,TESSy,0
2022-11-11,Netherlands,NL,TESSy,1
2022-11-11,Norway,NO,TESSy,0
2022-11-11,Poland,PL,TESSy,0
2022-11-11,Portugal,PT,TESSy,0
2022-11-11,Romania,RO,TESSy,0
2022-11-11,Slovakia,SK,TESSy,0
2022-11-11,Slovenia,SI,TESSy,0
2022-11-11,Spain,ES,TESSy,3
2022-11-11,Sweden,SE,TESSy,2
2022-11-14,Austria,AT,TESSy,0
2022-11-14,Belgium,BE,TESSy,3
2022-11-14,Bulgaria,BG,TESSy,0
2022-11-14,Croatia,HR,TESSy,0
2022-11-14,Cyprus,CY,TESSy,0
2022-11-14,Czechia,CZ,TESSy,0
2022-11-14,Denmark,DK,TESSy,0
2022-11-14,Estonia,EE,TESSy,0
2022-11-14,Finland,FI,TESSy,0
2022-11-14,France,FR,TESSy,0
2022-11-14,Germany,DE,TESSy,1
2022-11-14,Greece,EL,TESSy,0
2022-11-14,Hungary,HU,TESSy,0
2022-11-14,Iceland,IS,TESSy,0
2022-11-14,Ireland,IE,TESSy,0
2022-11-14,Italy,IT,TESSy,2
2022-11-14,Latvia,LV,TESSy,0
2022-11-14,Lithuania,LT,TESSy,0
2022-11-14,Luxembourg,LU,TESSy,0
2022-11-14,Malta,MT,TESSy,0
2022-11-14,Netherlands,NL,TESSy,1
2022-11-14,Norway,NO,TESSy,0
2022-11-14,Poland,PL,TESSy,1
2022-11-14,Portugal,PT,TESSy,0
2022-11-14,Romania,RO,TESSy,0
2022-11-14,Slovakia,SK,TESSy,0
2022-11-14,Slovenia,SI,TESSy,0
2022-11-14,Spain,ES,TESSy,2
2022-11-14,Sweden,SE,TESSy,0
2022-11-15,Austria,AT,TESSy,0
2022-11-15,Belgium,BE,TESSy,1
2022-11-15,Bulgaria,BG,TESSy,0
2022-11-15,Croatia,HR,TESSy,0
2022-11-15,Cyprus,CY,TESSy,0
2022-11-15,Czechia,CZ,TESSy,0
2022-11-15,Denmark,DK,TESSy,0
2022-11-15,Estonia,EE,TESSy,0
2022-11-15,Finland,FI,TESSy,0
2022-11-15,France,FR,TESSy,0
2022-11-15,Germany,DE,TESSy,0
2022-11-15,Greece,EL,TESSy,0
2022-11-15,Hungary,HU,TESSy,0
2022-11-15,Iceland,IS,TESSy,0
2022-11-15,Ireland,IE,TESSy,1
2022-11-15,Italy,IT,TESSy,0
2022-11-15,Latvia,LV,TESSy,0
2022-11-15,Lithuania,LT,TESSy,0
2022-11-15,Luxembourg,LU,TESSy,0
2022-11-15,Malta,MT,TESSy,0
2022-11-15,Netherlands,NL,TESSy,0
2022-11-15,Norway,NO,TESSy,0
2022-11-15,Poland,PL,TESSy,0
2022-11-15,Portugal,PT,TESSy,0
2022-11-15,Romania,RO,TESSy,0
2022-11-15,Slovakia,SK,TESSy,0
2022-11-15,Slovenia,SI,TESSy,0
2022-11-15,Spain,ES,TESSy,2
2022-11-15,Sweden,SE,TESSy,0
2022-11-16,Austria,AT,TESSy,0
2022-11-16,Belgium,BE,TESSy,0
2022-11-16,Bulgaria,BG,TESSy,0
2022-11-16,Croatia,HR,TESSy,0
2022-11-16,Cyprus,CY,TESSy,0
2022-11-16,Czechia,CZ,TESSy,0
2022-11-16,Denmark,DK,TESSy,0
2022-11-16,Estonia,EE,TESSy,0
2022-11-16,Finland,FI,TESSy,0
2022-11-16,France,FR,TESSy,1
2022-11-16,Germany,DE,TESSy,0
2022-11-16,Greece,EL,TESSy,0
2022-11-16,Hungary,HU,TESSy,0
2022-11-16,Iceland,IS,TESSy,0
2022-11-16,Ireland,IE,TESSy,0
2022-11-16,Italy,IT,TESSy,0
2022-11-16,Latvia,LV,TESSy,0
2022-11-16,Lithuania,LT,TESSy,0
2022-11-16,Luxembourg,LU,TESSy,0
2022-11-16,Malta,MT,TESSy,0
2022-11-16,Netherlands,NL,TESSy,0
2022-11-16,Norway,NO,TESSy,0
2022-11-16,Poland,PL,TESSy,0
2022-11-16,Portugal,PT,TESSy,0
2022-11-16,Romania,RO,TESSy,0
2022-11-16,Slovakia,SK,TESSy,0
2022-11-16,Slovenia,SI,TESSy,0
2022-11-16,Spain,ES,TESSy,2
2022-11-16,Sweden,SE,TESSy,0
2022-11-17,Austria,AT,TESSy,0
2022-11-17,Belgium,BE,TESSy,0
2022-11-17,Bulgaria,BG,TESSy,0
2022-11-17,Croatia,HR,TESSy,0
2022-11-17,Cyprus,CY,TESSy,0
2022-11-17,Czechia,CZ,TESSy,0
2022-11-17,Denmark,DK,TESSy,0
2022-11-17,Estonia,EE,TESSy,0
2022-11-17,Finland,FI,TESSy,0
2022-11-17,France,FR,TESSy,1
2022-11-17,Germany,DE,TESSy,1
2022-11-17,Greece,EL,TESSy,0
2022-11-17,Hungary,HU,TESSy,0
2022-11-17,Iceland,IS,TESSy,0
2022-11-17,Ireland,IE,TESSy,2
2022-11-17,Italy,IT,TESSy,0
2022-11-17,Latvia,LV,TESSy,0
2022-11-17,Lithuania,LT,TESSy,0
2022-11-17,Luxembourg,LU,TESSy,0
2022-11-17,Malta,MT,TESSy,0
2022-11-17,Netherlands,NL,TESSy,0
2022-11-17,Norway,NO,TESSy,0
2022-11-17,Poland,PL,TESSy,0
2022-11-17,Portugal,PT,TESSy,0
2022-11-17,Romania,RO,TESSy,0
2022-11-17,Slovakia,SK,TESSy,0
2022-11-17,Slovenia,SI,TESSy,0
2022-11-17,Spain,ES,TESSy,1
2022-11-17,Sweden,SE,TESSy,3
2022-11-18,Austria,AT,TESSy,0
2022-11-18,Belgium,BE,TESSy,0
2022-11-18,Bulgaria,BG,TESSy,0
2022-11-18,Croatia,HR,TESSy,0
2022-11-18,Cyprus,CY,TESSy,0
2022-11-18,Czechia,CZ,TESSy,0
2022-11-18,Denmark,DK,TESSy,0
2022-11-18,Estonia,EE,TESSy,0
2022-11-18,Finland,FI,TESSy,0
2022-11-18,France,FR,TESSy,0
2022-11-18,Germany,DE,TESSy,0
2022-11-18,Greece,EL,TESSy,0
2022-11-18,Hungary,HU,TESSy,0
2022-11-18,Iceland,IS,TESSy,0
2022-11-18,Ireland,IE,TESSy,0
2022-11-18,Italy,IT,TESSy,0
2022-11-18,Latvia,LV,TESSy,0
2022-11-18,Lithuania,LT,TESSy,0
2022-11-18,Luxembourg,LU,TESSy,0
2022-11-18,Malta,MT,TESSy,0
2022-11-18,Netherlands,NL,TESSy,0
2022-11-18,Norway,NO,TESSy,0
2022-11-18,Poland,PL,TESSy,0
2022-11-18,Portugal,PT,TESSy,0
2022-11-18,Romania,RO,TESSy,0
2022-11-18,Slovakia,SK,TESSy,0
2022-11-18,Slovenia,SI,TESSy,0
2022-11-18,Spain,ES,TESSy,0
2022-11-18,Sweden,SE,TESSy,1
2022-11-21,Austria,AT,TESSy,0
2022-11-21,Belgium,BE,TESSy,0
2022-11-21,Bulgaria,BG,TESSy,0
2022-11-21,Croatia,HR,TESSy,0
2022-11-21,Cyprus,CY,TESSy,0
2022-11-21,Czechia,CZ,TESSy,0
2022-11-21,Denmark,DK,TESSy,0
2022-11-21,Estonia,EE,TESSy,0
2022-11-21,Finland,FI,TESSy,0
2022-11-21,France,FR,TESSy,0
2022-11-21,Germany,DE,TESSy,0
2022-11-21,Greece,EL,TESSy,0
2022-11-21,Hungary,HU,TESSy,0
2022-11-21,Iceland,IS,TESSy,0
2022-11-21,Ireland,IE,TESSy,1
2022-11-21,Italy,IT,TESSy,1
2022-11-21,Latvia,LV,TESSy,0
2022-11-21,Lithuania,LT,TESSy,0
2022-11-21,Luxembourg,LU,TESSy,0
2022-11-21,Malta,MT,TESSy,0
2022-11-21,Netherlands,NL,TESSy,0
2022-11-21,Norway,NO,TESSy,0
2022-11-21,Poland,PL,TESSy,0
2022-11-21,Portugal,PT,TESSy,1
2022-11-21,Romania,RO,TESSy,0
2022-11-21,Slovakia,SK,TESSy,0
2022-11-21,Slovenia,SI,TESSy,0
2022-11-21,Spain,ES,TESSy,1
2022-11-21,Sweden,SE,TESSy,0
2022-11-22,Austria,AT,TESSy,0
2022-11-22,Belgium,BE,TESSy,0
2022-11-22,Bulgaria,BG,TESSy,0
2022-11-22,Croatia,HR,TESSy,0
2022-11-22,Cyprus,CY,TESSy,0
2022-11-22,Czechia,CZ,TESSy,0
2022-11-22,Denmark,DK,TESSy,0
2022-11-22,Estonia,EE,TESSy,0
2022-11-22,Finland,FI,TESSy,0
2022-11-22,France,FR,TESSy,0
2022-11-22,Germany,DE,TESSy,0
2022-11-22,Greece,EL,TESSy,0
2022-11-22,Hungary,HU,TESSy,0
2022-11-22,Iceland,IS,TESSy,0
2022-11-22,Ireland,IE,TESSy,2
2022-11-22,Italy,IT,TESSy,0
2022-11-22,Latvia,LV,TESSy,0
2022-11-22,Lithuania,LT,TESSy,0
2022-11-22,Luxembourg,LU,TESSy,0
2022-11-22,Malta,MT,TESSy,0
2022-11-22,Netherlands,NL,TESSy,0
2022-11-22,Norway,NO,TESSy,0
2022-11-22,Poland,PL,TESSy,1
2022-11-22,Portugal,PT,TESSy,0
2022-11-22,Romania,RO,TESSy,0
2022-11-22,Slovakia,SK,TESSy,0
2022-11-22,Slovenia,SI,TESSy,0
2022-11-22,Spain,ES,TESSy,0
2022-11-22,Sweden,SE,TESSy,0
2022-11-23,Austria,AT,TESSy,0
2022-11-23,Belgium,BE,TESSy,0
2022-11-23,Bulgaria,BG,TESSy,0
2022-11-23,Croatia,HR,TESSy,0
2022-11-23,Cyprus,CY,TESSy,0
2022-11-23,Czechia,CZ,TESSy,0
2022-11-23,Denmark,DK,TESSy,0
2022-11-23,Estonia,EE,TESSy,0
2022-11-23,Finland,FI,TESSy,0
2022-11-23,France,FR,TESSy,1
2022-11-23,Germany,DE,TESSy,0
2022-11-23,Greece,EL,TESSy,0
2022-11-23,Hungary,HU,TESSy,0
2022-11-23,Iceland,IS,TESSy,0
2022-11-23,Ireland,IE,TESSy,0
2022-11-23,Italy,IT,TESSy,0
2022-11-23,Latvia,LV,TESSy,0
2022-11-23,Lithuania,LT,TESSy,0
2022-11-23,Luxembourg,LU,TESSy,0
2022-11-23,Malta,MT,TESSy,0
2022-11-23,Netherlands,NL,TESSy,0
2022-11-23,Norway,NO,TESSy,0
2022-11-23,Poland,PL,TESSy,0
2022-11-23,Portugal,PT,TESSy,0
2022-11-23,Romania,RO,TESSy,0
2022-11-23,Slovakia,SK,TESSy,0
2022-11-23,Slovenia,SI,TESSy,0
2022-11-23,Spain,ES,TESSy,2
2022-11-23,Sweden,SE,TESSy,0
2022-11-24,Austria,AT,TESSy,0
2022-11-24,Belgium,BE,TESSy,0
2022-11-24,Bulgaria,BG,TESSy,0
2022-11-24,Croatia,HR,TESSy,0
2022-11-24,Cyprus,CY,TESSy,0
2022-11-24,Czechia,CZ,TESSy,0
2022-11-24,Denmark,DK,TESSy,0
2022-11-24,Estonia,EE,TESSy,0
2022-11-24,Finland,FI,TESSy,0
2022-11-24,France,FR,TESSy,0
2022-11-24,Germany,DE,TESSy,0
2022-11-24,Greece,EL,TESSy,0
2022-11-24,Hungary,HU,TESSy,0
2022-11-24,Iceland,IS,TESSy,0
2022-11-24,Ireland,IE,TESSy,0
2022-11-24,Italy,IT,TESSy,1
2022-11-24,Latvia,LV,TESSy,0
2022-11-24,Lithuania,LT,TESSy,0
2022-11-24,Luxembourg,LU,TESSy,0
2022-11-24,Malta,MT,TESSy,0
2022-11-24,Netherlands,NL,TESSy,1
2022-11-24,Norway,NO,TESSy,0
2022-11-24,Poland,PL,TESSy,0
2022-11-24,Portugal,PT,TESSy,0
2022-11-24,Romania,RO,TESSy,0
2022-11-24,Slovakia,SK,TESSy,0
2022-11-24,Slovenia,SI,TESSy,0
2022-11-24,Spain,ES,TESSy,1
2022-11-24,Sweden,SE,TESSy,4
2022-11-25,Austria,AT,TESSy,0
2022-11-25,Belgium,BE,TESSy,0
2022-11-25,Bulgaria,BG,TESSy,0
2022-11-25,Croatia,HR,TESSy,0
2022-11-25,Cyprus,CY,TESSy,0
2022-11-25,Czechia,CZ,TESSy,0
2022-11-25,Denmark,DK,TESSy,0
2022-11-25,Estonia,EE,TESSy,0
2022-11-25,Finland,FI,TESSy,0
2022-11-25,France,FR,TESSy,0
2022-11-25,Germany,DE,TESSy,0
2022-11-25,Greece,EL,TESSy,0
2022-11-25,Hungary,HU,TESSy,0
2022-11-25,Iceland,IS,TESSy,0
2022-11-25,Ireland,IE,TESSy,0
2022-11-25,Italy,IT,TESSy,1
2022-11-25,Latvia,LV,TESSy,0
2022-11-25,Lithuania,LT,TESSy,0
2022-11-25,Luxembourg,LU,TESSy,0
2022-11-25,Malta,MT,TESSy,0
2022-11-25,Netherlands,NL,TESSy,0
2022-11-25,Norway,NO,TESSy,0
2022-11-25,Poland,PL,TESSy,0
2022-11-25,Portugal,PT,TESSy,0
2022-11-25,Romania,RO,TESSy,0
2022-11-25,Slovakia,SK,TESSy,0
2022-11-25,Slovenia,SI,TESSy,0
2022-11-25,Spain,ES,TESSy,1
2022-11-25,Sweden,SE,TESSy,5
2022-11-26,Austria,AT,TESSy,0
2022-11-26,Belgium,BE,TESSy,0
2022-11-26,Bulgaria,BG,TESSy,0
2022-11-26,Croatia,HR,TESSy,0
2022-11-26,Cyprus,CY,TESSy,0
2022-11-26,Czechia,CZ,TESSy,0
2022-11-26,Denmark,DK,TESSy,0
2022-11-26,Estonia,EE,TESSy,0
2022-11-26,Finland,FI,TESSy,0
2022-11-26,France,FR,TESSy,0
2022-11-26,Germany,DE,TESSy,0
2022-11-26,Greece,EL,TESSy,0
2022-11-26,Hungary,HU,TESSy,0
2022-11-26,Iceland,IS,TESSy,0
2022-11-26,Ireland,IE,TESSy,0
2022-11-26,Italy,IT,TESSy,0
2022-11-26,Latvia,LV,TESSy,0
2022-11-26,Lithuania,LT,TESSy,0
2022-11-26,Luxembourg,LU,TESSy,0
2022-11-26,Malta,MT,TESSy,0
2022-11-26,Netherlands,NL,TESSy,2
2022-11-26,Norway,NO,TESSy,0
2022-11-26,Poland,PL,TESSy,0
2022-11-26,Portugal,PT,TESSy,0
2022-11-26,Romania,RO,TESSy,0
2022-11-26,Slovakia,SK,TESSy,0
2022-11-26,Slovenia,SI,TESSy,0
2022-11-26,Spain,ES,TESSy,0
2022-11-26,Sweden,SE,TESSy,0
2022-11-28,Austria,AT,TESSy,0
2022-11-28,Belgium,BE,TESSy,1
2022-11-28,Bulgaria,BG,TESSy,0
2022-11-28,Croatia,HR,TESSy,0
2022-11-28,Cyprus,CY,TESSy,0
2022-11-28,Czechia,CZ,TESSy,0
2022-11-28,Denmark,DK,TESSy,0
2022-11-28,Estonia,EE,TESSy,0
2022-11-28,Finland,FI,TESSy,0
2022-11-28,France,FR,TESSy,1
2022-11-28,Germany,DE,TESSy,0
2022-11-28,Greece,EL,TESSy,0
2022-11-28,Hungary,HU,TESSy,0
2022-11-28,Iceland,IS,TESSy,0
2022-11-28,Ireland,IE,TESSy,1
2022-11-28,Italy,IT,TESSy,0
2022-11-28,Latvia,LV,TESSy,0
2022-11-28,Lithuania,LT,TESSy,0
2022-11-28,Luxembourg,LU,TESSy,0
2022-11-28,Malta,MT,TESSy,0
2022-11-28,Netherlands,NL,TESSy,1
2022-11-28,Norway,NO,TESSy,0
2022-11-28,Poland,PL,TESSy,0
2022-11-28,Portugal,PT,TESSy,0
2022-11-28,Romania,RO,TESSy,0
2022-11-28,Slovakia,SK,TESSy,0
2022-11-28,Slovenia,SI,TESSy,0
2022-11-28,Spain,ES,TESSy,1
2022-11-28,Sweden,SE,TESSy,2
2022-11-29,Austria,AT,TESSy,0
2022-11-29,Belgium,BE,TESSy,0
2022-11-29,Bulgaria,BG,TESSy,0
2022-11-29,Croatia,HR,TESSy,0
2022-11-29,Cyprus,CY,TESSy,0
2022-11-29,Czechia,CZ,TESSy,0
2022-11-29,Denmark,DK,TESSy,0
2022-11-29,Estonia,EE,TESSy,0
2022-11-29,Finland,FI,TESSy,0
2022-11-29,France,FR,TESSy,0
2022-11-29,Germany,DE,TESSy,1
2022-11-29,Greece,EL,TESSy,0
2022-11-29,Hungary,HU,TESSy,0
2022-11-29,Iceland,IS,TESSy,0
2022-11-29,Ireland,IE,TESSy,0
2022-11-29,Italy,IT,TESSy,1
2022-11-29,Latvia,LV,TESSy,0
2022-11-29,Lithuania,LT,TESSy,0
2022-11-29,Luxembourg,LU,TESSy,0
2022-11-29,Malta,MT,TESSy,0
2022-11-29,Netherlands,NL,TESSy,0
2022-11-29,Norway,NO,TESSy,0
2022-11-29,Poland,PL,TESSy,0
2022-11-29,Portugal,PT,TESSy,0
2022-11-29,Romania,RO,TESSy,1
2022-11-29,Slovakia,SK,TESSy,0
2022-11-29,Slovenia,SI,TESSy,0
2022-11-29,Spain,ES,TESSy,0
2022-11-29,Sweden,SE,TESSy,1
2022-11-30,Austria,AT,TESSy,1
2022-11-30,Belgium,BE,TESSy,0
2022-11-30,Bulgaria,BG,TESSy,0
2022-11-30,Croatia,HR,TESSy,0
2022-11-30,Cyprus,CY,TESSy,0
2022-11-30,Czechia,CZ,TESSy,0
2022-11-30,Denmark,DK,TESSy,0
2022-11-30,Estonia,EE,TESSy,0
2022-11-30,Finland,FI,TESSy,0
2022-11-30,France,FR,TESSy,1
2022-11-30,Germany,DE,TESSy,0
2022-11-30,Greece,EL,TESSy,0
2022-11-30,Hungary,HU,TESSy,0
2022-11-30,Iceland,IS,TESSy,0
2022-11-30,Ireland,IE,TESSy,0
2022-11-30,Italy,IT,TESSy,0
2022-11-30,Latvia,LV,TESSy,0
2022-11-30,Lithuania,LT,TESSy,0
2022-11-30,Luxembourg,LU,TESSy,0
2022-11-30,Malta,MT,TESSy,0
2022-11-30,Netherlands,NL,TESSy,0
2022-11-30,Norway,NO,TESSy,0
2022-11-30,Poland,PL,TESSy,0
2022-11-30,Portugal,PT,TESSy,0
2022-11-30,Romania,RO,TESSy,0
2022-11-30,Slovakia,SK,TESSy,0
2022-11-30,Slovenia,SI,TESSy,0
2022-11-30,Spain,ES,TESSy,0
2022-11-30,Sweden,SE,TESSy,1
2022-12-01,Austria,AT,TESSy,0
2022-12-01,Belgium,BE,TESSy,0
2022-12-01,Bulgaria,BG,TESSy,0
2022-12-01,Croatia,HR,TESSy,0
2022-12-01,Cyprus,CY,TESSy,0
2022-12-01,Czechia,CZ,TESSy,1
2022-12-01,Denmark,DK,TESSy,0
2022-12-01,Estonia,EE,TESSy,0
2022-12-01,Finland,FI,TESSy,0
2022-12-01,France,FR,TESSy,1
2022-12-01,Germany,DE,TESSy,1
2022-12-01,Greece,EL,TESSy,0
2022-12-01,Hungary,HU,TESSy,0
2022-12-01,Iceland,IS,TESSy,0
2022-12-01,Ireland,IE,TESSy,1
2022-12-01,Italy,IT,TESSy,2
2022-12-01,Latvia,LV,TESSy,0
2022-12-01,Lithuania,LT,TESSy,0
2022-12-01,Luxembourg,LU,TESSy,0
2022-12-01,Malta,MT,TESSy,0
2022-12-01,Netherlands,NL,TESSy,0
2022-12-01,Norway,NO,TESSy,0
2022-12-01,Poland,PL,TESSy,0
2022-12-01,Portugal,PT,TESSy,0
2022-12-01,Romania,RO,TESSy,0
2022-12-01,Slovakia,SK,TESSy,0
2022-12-01,Slovenia,SI,TESSy,0
2022-12-01,Spain,ES,TESSy,1
2022-12-01,Sweden,SE,TESSy,2
2022-12-02,Austria,AT,TESSy,0
2022-12-02,Belgium,BE,TESSy,0
2022-12-02,Bulgaria,BG,TESSy,0
2022-12-02,Croatia,HR,TESSy,0
2022-12-02,Cyprus,CY,TESSy,0
2022-12-02,Czechia,CZ,TESSy,0
2022-12-02,Denmark,DK,TESSy,0
2022-12-02,Estonia,EE,TESSy,0
2022-12-02,Finland,FI,TESSy,0
2022-12-02,France,FR,TESSy,0
2022-12-02,Germany,DE,TESSy,0
2022-12-02,Greece,EL,TESSy,0
2022-12-02,Hungary,HU,TESSy,0
2022-12-02,Iceland,IS,TESSy,0
2022-12-02,Ireland,IE,TESSy,1
2022-12-02,Italy,IT,TESSy,0
2022-12-02,Latvia,LV,TESSy,0
2022-12-02,Lithuania,LT,TESSy,0
2022-12-02,Luxembourg,LU,TESSy,0
2022-12-02,Malta,MT,TESSy,0
2022-12-02,Netherlands,NL,TESSy,0
2022-12-02,Norway,NO,TESSy,0
2022-12-02,Poland,PL,TESSy,0
2022-12-02,Portugal,PT,TESSy,0
2022-12-02,Romania,RO,TESSy,0
2022-12-02,Slovakia,SK,TESSy,0
2022-12-02,Slovenia,SI,TESSy,0
2022-12-02,Spain,ES,TESSy,0
2022-12-02,Sweden,SE,TESSy,1
2022-12-04,Austria,AT,TESSy,0
2022-12-04,Belgium,BE,TESSy,0
2022-12-04,Bulgaria,BG,TESSy,0
2022-12-04,Croatia,HR,TESSy,0
2022-12-04,Cyprus,CY,TESSy,0
2022-12-04,Czechia,CZ,TESSy,0
2022-12-04,Denmark,DK,TESSy,0
2022-12-04,Estonia,EE,TESSy,0
2022-12-04,Finland,FI,TESSy,0
2022-12-04,France,FR,TESSy,0
2022-12-04,Germany,DE,TESSy,0
2022-12-04,Greece,EL,TESSy,0
2022-12-04,Hungary,HU,TESSy,0
2022-12-04,Iceland,IS,TESSy,0
2022-12-04,Ireland,IE,TESSy,0
2022-12-04,Italy,IT,TESSy,0
2022-12-04,Latvia,LV,TESSy,0
2022-12-04,Lithuania,LT,TESSy,0
2022-12-04,Luxembourg,LU,TESSy,0
2022-12-04,Malta,MT,TESSy,0
2022-12-04,Netherlands,NL,TESSy,0
2022-12-04,Norway,NO,TESSy,0
2022-12-04,Poland,PL,TESSy,0
2022-12-04,Portugal,PT,TESSy,1
2022-12-04,Romania,RO,TESSy,0
2022-12-04,Slovakia,SK,TESSy,0
2022-12-04,Slovenia,SI,TESSy,0
2022-12-04,Spain,ES,TESSy,0
2022-12-04,Sweden,SE,TESSy,0
2022-12-05,Austria,AT,TESSy,0
2022-12-05,Belgium,BE,TESSy,0
2022-12-05,Bulgaria,BG,TESSy,0
2022-12-05,Croatia,HR,TESSy,0
2022-12-05,Cyprus,CY,TESSy,0
2022-12-05,Czechia,CZ,TESSy,0
2022-12-05,Denmark,DK,TESSy,1
2022-12-05,Estonia,EE,TESSy,0
2022-12-05,Finland,FI,TESSy,0
2022-12-05,France,FR,TESSy,0
2022-12-05,Germany,DE,TESSy,0
2022-12-05,Greece,EL,TESSy,0
2022-12-05,Hungary,HU,TESSy,0
2022-12-05,Iceland,IS,TESSy,0
2022-12-05,Ireland,IE,TESSy,2
2022-12-05,Italy,IT,TESSy,0
2022-12-05,Latvia,LV,TESSy,0
2022-12-05,Lithuania,LT,TESSy,0
2022-12-05,Luxembourg,LU,TESSy,0
2022-12-05,Malta,MT,TESSy,0
2022-12-05,Netherlands,NL,TESSy,0
2022-12-05,Norway,NO,TESSy,0
2022-12-05,Poland,PL,TESSy,0
2022-12-05,Portugal,PT,TESSy,0
2022-12-05,Romania,RO,TESSy,0
2022-12-05,Slovakia,SK,TESSy,0
2022-12-05,Slovenia,SI,TESSy,0
2022-12-05,Spain,ES,TESSy,2
2022-12-05,Sweden,SE,TESSy,1
2022-12-06,Austria,AT,TESSy,0
2022-12-06,Belgium,BE,TESSy,0
2022-12-06,Bulgaria,BG,TESSy,0
2022-12-06,Croatia,HR,TESSy,0
2022-12-06,Cyprus,CY,TESSy,0
2022-12-06,Czechia,CZ,TESSy,0
2022-12-06,Denmark,DK,TESSy,0
2022-12-06,Estonia,EE,TESSy,0
2022-12-06,Finland,FI,TESSy,0
2022-12-06,France,FR,TESSy,0
2022-12-06,Germany,DE,TESSy,0
2022-12-06,Greece,EL,TESSy,0
2022-12-06,Hungary,HU,TESSy,0
2022-12-06,Iceland,IS,TESSy,0
2022-12-06,Ireland,IE,TESSy,0
2022-12-06,Italy,IT,TESSy,4
2022-12-06,Latvia,LV,TESSy,0
2022-12-06,Lithuania,LT,TESSy,0
2022-12-06,Luxembourg,LU,TESSy,0
2022-12-06,Malta,MT,TESSy,0
2022-12-06,Netherlands,NL,TESSy,1
2022-12-06,Norway,NO,TESSy,0
2022-12-06,Poland,PL,TESSy,0
2022-12-06,Portugal,PT,TESSy,0
2022-12-06,Romania,RO,TESSy,0
2022-12-06,Slovakia,SK,TESSy,0
2022-12-06,Slovenia,SI,TESSy,0
2022-12-06,Spain,ES,TESSy,0
2022-12-06,Sweden,SE,TESSy,0
2022-12-07,Austria,AT,TESSy,0
2022-12-07,Belgium,BE,TESSy,0
2022-12-07,Bulgaria,BG,TESSy,0
2022-12-07,Croatia,HR,TESSy,0
2022-12-07,Cyprus,CY,TESSy,0
2022-12-07,Czechia,CZ,TESSy,0
2022-12-07,Denmark,DK,TESSy,0
2022-12-07,Estonia,EE,TESSy,0
2022-12-07,Finland,FI,TESSy,0
2022-12-07,France,FR,TESSy,0
2022-12-07,Germany,DE,TESSy,0
2022-12-07,Greece,EL,TESSy,0
2022-12-07,Hungary,HU,TESSy,0
2022-12-07,Iceland,IS,TESSy,0
2022-12-07,Ireland,IE,TESSy,0
2022-12-07,Italy,IT,TESSy,0
2022-12-07,Latvia,LV,TESSy,0
2022-12-07,Lithuania,LT,TESSy,0
2022-12-07,Luxembourg,LU,TESSy,0
2022-12-07,Malta,MT,TESSy,0
2022-12-07,Netherlands,NL,TESSy,0
2022-12-07,Norway,NO,TESSy,0
2022-12-07,Poland,PL,TESSy,0
2022-12-07,Portugal,PT,TESSy,0
2022-12-07,Romania,RO,TESSy,0
2022-12-07,Slovakia,SK,TESSy,0
2022-12-07,Slovenia,SI,TESSy,0
2022-12-07,Spain,ES,TESSy,1
2022-12-07,Sweden,SE,TESSy,3
2022-12-08,Austria,AT,TESSy,0
2022-12-08,Belgium,BE,TESSy,0
2022-12-08,Bulgaria,BG,TESSy,0
2022-12-08,Croatia,HR,TESSy,0
2022-12-08,Cyprus,CY,TESSy,0
2022-12-08,Czechia,CZ,TESSy,0
2022-12-08,Denmark,DK,TESSy,0
2022-12-08,Estonia,EE,TESSy,0
2022-12-08,Finland,FI,TESSy,0
2022-12-08,France,FR,TESSy,0
2022-12-08,Germany,DE,TESSy,0
2022-12-08,Greece,EL,TESSy,0
2022-12-08,Hungary,HU,TESSy,0
2022-12-08,Iceland,IS,TESSy,0
2022-12-08,Ireland,IE,TESSy,0
2022-12-08,Italy,IT,TESSy,0
2022-12-08,Latvia,LV,TESSy,0
2022-12-08,Lithuania,LT,TESSy,0
2022-12-08,Luxembourg,LU,TESSy,0
2022-12-08,Malta,MT,TESSy,0
2022-12-08,Netherlands,NL,TESSy,0
2022-12-08,Norway,NO,TESSy,0
