origin,destination,lon_origin,lat_origin,lon_destination,lat_destination,name_origin,name_destination,cases_origin,cases_destination,flow value,index_right,pop_est,continent,name,iso_a3,gdp_md_est
1159122963,1159125271,-60.949973772346056,13.736523805048892,76.01301480600748,39.537968630625755,Hewanorra Int'l,Kashi,2,58,66,139,1397715000.0,Asia,China,CHN,14342903
1159122979,1159125271,17.463225902813253,-22.486953120204117,76.01301480600748,39.537968630625755,Windhoek Hosea Kutako Int'l,Kashi,70,58,45,139,1397715000.0,Asia,China,CHN,14342903
1159122997,1159125271,-84.50060899997175,46.485417510192555,76.01301480600748,39.537968630625755,Sault Ste Marie,Kashi,39,58,92,139,1397715000.0,Asia,China,CHN,14342903
1159123009,1159125271,-120.18559561910142,55.7394117074557,76.01301480600748,39.537968630625755,Dawson Cr.,Kashi,42,58,75,139,1397715000.0,Asia,China,CHN,14342903
1159123027,1159125271,-113.5844925644056,53.307200161918324,76.01301480600748,39.537968630625755,Edmonton Int'l,Kashi,25,58,50,139,1397715000.0,Asia,China,CHN,14342903
1159123039,1159125271,-63.514965250167336,44.886545450100954,76.01301480600748,39.537968630625755,Halifax Int'l,Kashi,23,58,74,139,1397715000.0,Asia,China,CHN,14342903
1159123055,1159125271,-120.44173476396232,50.70519551845913,76.01301480600748,39.537968630625755,Kamloops,Kashi,44,58,89,139,1397715000.0,Asia,China,CHN,14342903
1159123071,1159125271,-80.79577478171052,46.622750820489316,76.01301480600748,39.537968630625755,Sudbury,Kashi,59,58,37,139,1397715000.0,Asia,China,CHN,14342903
1159123087,1159125271,-65.89055736811677,45.329230595501656,76.01301480600748,39.537968630625755,Saint John,Kashi,20,58,9,139,1397715000.0,Asia,China,CHN,14342903
1159123103,1159125271,-122.67401474398616,53.884248575113766,76.01301480600748,39.537968630625755,Prince George,Kashi,78,58,19,139,1397715000.0,Asia,China,CHN,14342903
1159123119,1159125271,-123.43062453952774,48.64052948217902,76.01301480600748,39.537968630625755,Victoria Int'l,Kashi,58,58,17,139,1397715000.0,Asia,China,CHN,14342903
1159123129,1159125271,122.06243232163732,6.919757748058303,76.01301480600748,39.537968630625755,Zamboanga Int'l,Kashi,31,58,64,139,1397715000.0,Asia,China,CHN,14342903
1159123147,1159125271,103.61541536304331,36.50788424612367,76.01301480600748,39.537968630625755,Lanzhou Zhongchuan,Kashi,23,58,97,139,1397715000.0,Asia,China,CHN,14342903
1159123169,1159125271,-73.80935188431725,42.745661980172905,76.01301480600748,39.537968630625755,Albany Int'l,Kashi,88,58,6,139,1397715000.0,Asia,China,CHN,14342903
1159123177,1159125271,-87.90210562507438,42.94791987295855,76.01301480600748,39.537968630625755,General Mitchell Int'l,Kashi,61,58,87,139,1397715000.0,Asia,China,CHN,14342903
1159123197,1159125271,114.24694737615044,30.60171411967017,76.01301480600748,39.537968630625755,Wang-Chia Tun Airbase,Kashi,93,58,39,139,1397715000.0,Asia,China,CHN,14342903
1159123211,1159125271,109.40823949107957,18.309095990859316,76.01301480600748,39.537968630625755,Sanya Phoenix Int'l,Kashi,27,58,46,139,1397715000.0,Asia,China,CHN,14342903
1159123223,1159125271,90.9005610194027,29.29369361231842,76.01301480600748,39.537968630625755,Lhasa Gonggar,Kashi,78,58,10,139,1397715000.0,Asia,China,CHN,14342903
1159123235,1159125271,79.87230052121915,37.04003635097652,76.01301480600748,39.537968630625755,Hotan,Kashi,78,58,4,139,1397715000.0,Asia,China,CHN,14342903
1159123251,1159125271,13.764967144004661,51.125091242887116,76.01301480600748,39.537968630625755,Dresden,Kashi,46,58,32,139,1397715000.0,Asia,China,CHN,14342903
1159123267,1159125271,-6.5977536281159965,34.298667363822325,76.01301480600748,39.537968630625755,Kenitra Air Base,Kashi,25,58,11,139,1397715000.0,Asia,China,CHN,14342903
1159123277,1159125271,6.264910853641591,46.19572832862606,76.01301480600748,39.537968630625755,Annemasse,Kashi,31,58,49,139,1397715000.0,Asia,China,CHN,14342903
1159123287,1159125271,-110.97272130167508,31.225537174115924,76.01301480600748,39.537968630625755,Nogales Int'l,Kashi,4,58,98,139,1397715000.0,Asia,China,CHN,14342903
1159123303,1159125271,7.627841966889242,48.54469617217594,76.01301480600748,39.537968630625755,Strasbourg,Kashi,58,58,81,139,1397715000.0,Asia,China,CHN,14342903
1159123317,1159125271,7.122359755245386,50.87825966294709,76.01301480600748,39.537968630625755,Cologne/Bonn,Kashi,93,58,81,139,1397715000.0,Asia,China,CHN,14342903
1159123337,1159125271,128.9488013790388,35.17028406368295,76.01301480600748,39.537968630625755,Kimhae Int'l,Kashi,38,58,54,139,1397715000.0,Asia,China,CHN,14342903
1159123353,1159125271,126.49162940197242,33.52471731503988,76.01301480600748,39.537968630625755,Jeju Int'l,Kashi,63,58,76,139,1397715000.0,Asia,China,CHN,14342903
1159123367,1159125271,5.629810329721799,58.88215648421848,76.01301480600748,39.537968630625755,Stavanger Sola,Kashi,94,58,64,139,1397715000.0,Asia,China,CHN,14342903
1159123387,1159125271,10.916809524144515,63.472029381716986,76.01301480600748,39.537968630625755,Trondheim Vaernes,Kashi,73,58,58,139,1397715000.0,Asia,China,CHN,14342903
1159123405,1159125271,-57.663607892554346,-19.01416628855335,76.01301480600748,39.537968630625755,Corumbá Int'l,Kashi,66,58,93,139,1397715000.0,Asia,China,CHN,14342903
1159123417,1159125271,-16.775637453121334,32.69336428474887,76.01301480600748,39.537968630625755,Madeira,Kashi,80,58,47,139,1397715000.0,Asia,China,CHN,14342903
1159123433,1159125271,-54.48859227356332,-25.597683216210232,76.01301480600748,39.537968630625755,Foz do Iguaçu Int'l,Kashi,25,58,63,139,1397715000.0,Asia,China,CHN,14342903
1159123449,1159125271,-63.89846250042134,-8.714424828592882,76.01301480600748,39.537968630625755,Gov. Jorge Teixeira de Oliveira Int'l,Kashi,32,58,34,139,1397715000.0,Asia,China,CHN,14342903
1159123469,1159125271,-2.9060901167980533,43.30508298111947,76.01301480600748,39.537968630625755,Bilbao,Kashi,9,58,91,139,1397715000.0,Asia,China,CHN,14342903
1159123487,1159125271,2.729976602006474,39.56577585862541,76.01301480600748,39.537968630625755,Palma de Mallorca,Kashi,73,58,32,139,1397715000.0,Asia,China,CHN,14342903
1159123501,1159125271,-16.346317567926352,28.487577026773145,76.01301480600748,39.537968630625755,Tenerife N.,Kashi,84,58,60,139,1397715000.0,Asia,China,CHN,14342903
1159123513,1159125271,12.29382690925731,57.685749353487864,76.01301480600748,39.537968630625755,Gothenburg,Kashi,41,58,71,139,1397715000.0,Asia,China,CHN,14342903
1159123529,1159125271,22.123027124394543,65.54903624776163,76.01301480600748,39.537968630625755,Lulea,Kashi,96,58,39,139,1397715000.0,Asia,China,CHN,14342903
1159123541,1159125271,54.646329322555786,24.42722715297642,76.01301480600748,39.537968630625755,Abu Dhabi Int'l,Kashi,9,58,75,139,1397715000.0,Asia,China,CHN,14342903
1159123557,1159125271,6.621946651812188,36.28344094416007,76.01301480600748,39.537968630625755,Mohamed Boudiaf Int'l,Kashi,92,58,66,139,1397715000.0,Asia,China,CHN,14342903
1159123573,1159125271,32.82443724629733,23.968276544177797,76.01301480600748,39.537968630625755,Aswan Int'l,Kashi,29,58,25,139,1397715000.0,Asia,China,CHN,14342903
1159123589,1159125271,25.829440976045195,66.55955641685094,76.01301480600748,39.537968630625755,Rovaniemi,Kashi,69,58,60,139,1397715000.0,Asia,China,CHN,14342903
1159123603,1159125271,-58.25411919258886,6.498552908135722,76.01301480600748,39.537968630625755,Cheddi Jagan Int'l,Kashi,82,58,87,139,1397715000.0,Asia,China,CHN,14342903
1159123615,1159125271,76.39051985020242,10.155118762811767,76.01301480600748,39.537968630625755,Cochin Int'l,Kashi,55,58,58,139,1397715000.0,Asia,China,CHN,14342903
1159123629,1159125271,35.223693065830126,0.4050714754603605,76.01301480600748,39.537968630625755,Eldoret Int'l,Kashi,63,58,27,139,1397715000.0,Asia,China,CHN,14342903
1159123643,1159125271,126.45087598079584,37.449208862434624,76.01301480600748,39.537968630625755,Incheon Int'l,Kashi,55,58,46,139,1397715000.0,Asia,China,CHN,14342903
1159123657,1159125271,-107.46986379289618,24.766804039046114,76.01301480600748,39.537968630625755,Federal de Bachigualato Int'l,Kashi,51,58,79,139,1397715000.0,Asia,China,CHN,14342903
1159123669,1159125271,73.10079364718818,33.607445750752625,76.01301480600748,39.537968630625755,Benazir Bhutto Int'l,Kashi,99,58,20,139,1397715000.0,Asia,China,CHN,14342903
1159123683,1159125271,4.484640324082722,50.89729496415108,76.01301480600748,39.537968630625755,Brussels,Kashi,55,58,28,139,1397715000.0,Asia,China,CHN,14342903
1159123699,1159125271,7.2702599397435606,9.00437659781094,76.01301480600748,39.537968630625755,Abuja Int'l,Kashi,80,58,40,139,1397715000.0,Asia,China,CHN,14342903
1159123711,1159125271,-124.10706552013855,40.97192453813144,76.01301480600748,39.537968630625755,Arcata-Eureka,Kashi,11,58,49,139,1397715000.0,Asia,China,CHN,14342903
1159123731,1159125271,-97.66683676460543,30.202108192074945,76.01301480600748,39.537968630625755,Austin-Bergstrom Int'l,Kashi,4,58,13,139,1397715000.0,Asia,China,CHN,14342903
1159123747,1159125271,30.80255264394152,36.915323305186774,76.01301480600748,39.537968630625755,Antalya,Kashi,56,58,44,139,1397715000.0,Asia,China,CHN,14342903
1159123759,1159125271,-6.2161694373495795,54.66155754701032,76.01301480600748,39.537968630625755,Belfast Int'l,Kashi,78,58,99,139,1397715000.0,Asia,China,CHN,14342903
1159123777,1159125271,9.698917693997402,45.66549805606945,76.01301480600748,39.537968630625755,Orio Al Serio,Kashi,85,58,53,139,1397715000.0,Asia,China,CHN,14342903
1159123793,1159125271,116.05108787336903,5.922894454748071,76.01301480600748,39.537968630625755,Kota Kinabalu Int'l,Kashi,53,58,11,139,1397715000.0,Asia,China,CHN,14342903
1159123807,1159125271,77.70955798895749,13.200610806960903,76.01301480600748,39.537968630625755,Bengaluru Int'l,Kashi,3,58,42,139,1397715000.0,Asia,China,CHN,14342903
1159123827,1159125271,149.19076053967132,-35.3071855902909,76.01301480600748,39.537968630625755,Canberra Int'l,Kashi,28,58,43,139,1397715000.0,Asia,China,CHN,14342903
1159123845,1159125271,-82.8840306426634,39.9981181922432,76.01301480600748,39.537968630625755,Port Columbus Int'l,Kashi,62,58,54,139,1397715000.0,Asia,China,CHN,14342903
1159123861,1159125271,-7.581455990257197,33.374727481539615,76.01301480600748,39.537968630625755,Mohamed V Int'l,Kashi,0,58,70,139,1397715000.0,Asia,China,CHN,14342903
1159123877,1159125271,6.76494446612174,51.2781820420774,76.01301480600748,39.537968630625755,Düsseldorf Int'l,Kashi,80,58,44,139,1397715000.0,Asia,China,CHN,14342903
1159123885,1159125271,32.99301007720143,40.11512782732336,76.01301480600748,39.537968630625755,Esenboğa Int'l,Kashi,8,58,76,139,1397715000.0,Asia,China,CHN,14342903
1159123897,1159125271,175.33622143270816,-37.865841148482694,76.01301480600748,39.537968630625755,Hamilton Int'l,Kashi,35,58,30,139,1397715000.0,Asia,China,CHN,14342903
1159123911,1159125271,78.42953613451998,17.235983150747067,76.01301480600748,39.537968630625755,Rajiv Gandhi Int'l,Kashi,26,58,79,139,1397715000.0,Asia,China,CHN,14342903
1159123927,1159125271,-73.78632686092955,40.645959558408144,76.01301480600748,39.537968630625755,John F Kennedy Int'l,Kashi,94,58,22,139,1397715000.0,Asia,China,CHN,14342903
1159123937,1159125271,30.89516216155281,50.34090233887696,76.01301480600748,39.537968630625755,Boryspil Int'l,Kashi,23,58,87,139,1397715000.0,Asia,China,CHN,14342903
1159123949,1159125271,32.550153296632956,15.59222265308578,76.01301480600748,39.537968630625755,Khartoum,Kashi,85,58,19,139,1397715000.0,Asia,China,CHN,14342903
1159123961,1159125271,-89.34578478944866,43.13630823858675,76.01301480600748,39.537968630625755,Dane Cty. Reg. (Truax Field),Kashi,32,58,2,139,1397715000.0,Asia,China,CHN,14342903
1159123971,1159125271,28.034193334637767,53.88937923980054,76.01301480600748,39.537968630625755,Minsk Int'l,Kashi,20,58,70,139,1397715000.0,Asia,China,CHN,14342903
1159123985,1159125271,13.105530988863753,38.186335108489494,76.01301480600748,39.537968630625755,Palermo,Kashi,55,58,71,139,1397715000.0,Asia,China,CHN,14342903
1159123997,1159125271,-71.4357841445789,41.726001984718906,76.01301480600748,39.537968630625755,T.F. Green,Kashi,8,58,8,139,1397715000.0,Asia,China,CHN,14342903
1159124011,1159125271,-81.75512314093055,26.527928806765104,76.01301480600748,39.537968630625755,Southwest Florida Int'l,Kashi,70,58,53,139,1397715000.0,Asia,China,CHN,14342903
1159124023,1159125271,123.4879744303385,41.634789133958215,76.01301480600748,39.537968630625755,Shenyang Taoxian Int'l,Kashi,6,58,9,139,1397715000.0,Asia,China,CHN,14342903
1159124037,1159125271,55.52050719488528,25.321196401906818,76.01301480600748,39.537968630625755,Sharjah Int'l,Kashi,29,58,35,139,1397715000.0,Asia,China,CHN,14342903
1159124047,1159125271,-121.92942898353154,37.36949059089655,76.01301480600748,39.537968630625755,San Jose Int'l,Kashi,70,58,46,139,1397715000.0,Asia,China,CHN,14342903
1159124063,1159125271,-117.8614892203934,33.6794857329549,76.01301480600748,39.537968630625755,John Wayne,Kashi,12,58,13,139,1397715000.0,Asia,China,CHN,14342903
1159124071,1159125271,9.193951089455357,48.69010513589129,76.01301480600748,39.537968630625755,Stuttgart,Kashi,95,58,57,139,1397715000.0,Asia,China,CHN,14342903
1159124093,1159125271,-84.13860919715941,9.958278519196229,76.01301480600748,39.537968630625755,Nacional Tobías Bolaños,Kashi,56,58,67,139,1397715000.0,Asia,China,CHN,14342903
1159124107,1159125271,113.81585275108512,22.64650771478675,76.01301480600748,39.537968630625755,Shenzhen Bao'an Int'l,Kashi,49,58,72,139,1397715000.0,Asia,China,CHN,14342903
1159124125,1159125271,-85.74170275973673,38.18602071526992,76.01301480600748,39.537968630625755,Louisville Int'l,Kashi,65,58,17,139,1397715000.0,Asia,China,CHN,14342903
1159124135,1159125271,6.107945774236034,46.23100951015795,76.01301480600748,39.537968630625755,Geneva,Kashi,41,58,96,139,1397715000.0,Asia,China,CHN,14342903
1159124145,1159125271,5.075944318134586,45.72101868346691,76.01301480600748,39.537968630625755,Lyon-Saint Exupery,Kashi,91,58,17,139,1397715000.0,Asia,China,CHN,14342903
1159124163,1159125271,135.24445977247638,34.43479416292695,76.01301480600748,39.537968630625755,Kansai Int'l,Kashi,96,58,57,139,1397715000.0,Asia,China,CHN,14342903
1159124181,1159125271,-9.130694409310712,38.770762342751425,76.01301480600748,39.537968630625755,Lisbon Portela,Kashi,49,58,51,139,1397715000.0,Asia,China,CHN,14342903
1159124197,1159125271,-43.96358152099491,-19.63278212187474,76.01301480600748,39.537968630625755,Tancredo Neves Int'l,Kashi,52,58,72,139,1397715000.0,Asia,China,CHN,14342903
1159124213,1159125271,17.945617540614503,59.35559020651122,76.01301480600748,39.537968630625755,Bromma,Kashi,60,58,25,139,1397715000.0,Asia,China,CHN,14342903
1159124227,1159125271,112.77703459493297,-7.383578985275999,76.01301480600748,39.537968630625755,Juanda Int'l,Kashi,78,58,17,139,1397715000.0,Asia,China,CHN,14342903
1159124243,1159125271,-57.581615093239215,-37.93321612044816,76.01301480600748,39.537968630625755,Astor Piazzolla Int'l,Kashi,81,58,86,139,1397715000.0,Asia,China,CHN,14342903
1159124261,1159125271,-81.35767061622893,19.29591074371222,76.01301480600748,39.537968630625755,Owen Roberts Int'l,Kashi,21,58,93,139,1397715000.0,Asia,China,CHN,14342903
1159124277,1159125271,113.84183130284451,34.52630271989567,76.01301480600748,39.537968630625755,Zhengzhou Xinzheng Int'l,Kashi,90,58,89,139,1397715000.0,Asia,China,CHN,14342903
1159124289,1159125271,121.53891378010117,38.96157023002216,76.01301480600748,39.537968630625755,Dalian Zhoushuizi Int'l,Kashi,26,58,56,139,1397715000.0,Asia,China,CHN,14342903
1159124303,1159125271,25.17405582432718,35.33690241010455,76.01301480600748,39.537968630625755,Heraklion Int'l,Kashi,67,58,5,139,1397715000.0,Asia,China,CHN,14342903
1159124315,1159125271,44.964614614166365,41.66944201872605,76.01301480600748,39.537968630625755,Tbilisi Int'l,Kashi,36,58,14,139,1397715000.0,Asia,China,CHN,14342903
1159124329,1159125271,-9.354582402639275,38.72353532083235,76.01301480600748,39.537968630625755,Cascais,Kashi,56,58,67,139,1397715000.0,Asia,China,CHN,14342903
1159124343,1159125271,120.34515634215063,22.57170610544221,76.01301480600748,39.537968630625755,Kaohsiung Int'l,Kashi,71,58,42,139,1397715000.0,Asia,China,CHN,14342903
1159124357,1159125271,5.200226160326513,12.917482416618078,76.01301480600748,39.537968630625755,Sadiq Abubakar III,Kashi,94,58,51,139,1397715000.0,Asia,China,CHN,14342903
1159124369,1159125271,-78.48999255457005,-0.14555240846688244,76.01301480600748,39.537968630625755,Mariscal Sucre Int'l,Kashi,75,58,47,139,1397715000.0,Asia,China,CHN,14342903
1159124383,1159125271,67.15212835929466,24.898524368959485,76.01301480600748,39.537968630625755,Karachi Civil,Kashi,73,58,40,139,1397715000.0,Asia,China,CHN,14342903
1159124397,1159125271,28.93604875622555,46.93416199003912,76.01301480600748,39.537968630625755,Kishinev S.E.,Kashi,53,58,27,139,1397715000.0,Asia,China,CHN,14342903
1159124405,1159125271,-77.10756569313422,-12.0237161502221,76.01301480600748,39.537968630625755,Jorge Chávez,Kashi,49,58,82,139,1397715000.0,Asia,China,CHN,14342903
1159124423,1159125271,-89.31214212381362,48.37188114925079,76.01301480600748,39.537968630625755,Thunder Bay Int'l,Kashi,29,58,27,139,1397715000.0,Asia,China,CHN,14342903
1159124435,1159125271,25.28071644972846,54.64305493075424,76.01301480600748,39.537968630625755,Vilnius,Kashi,26,58,6,139,1397715000.0,Asia,China,CHN,14342903
1159124447,1159125271,108.75581134215064,34.442939105442214,76.01301480600748,39.537968630625755,Hsien Yang,Kashi,76,58,39,139,1397715000.0,Asia,China,CHN,14342903
1159124461,1159125271,-100.2383941865767,25.859873767729045,76.01301480600748,39.537968630625755,Del Norte Int'l,Kashi,9,58,84,139,1397715000.0,Asia,China,CHN,14342903
1159124471,1159125271,-175.135635,-21.24861,76.01301480600748,39.537968630625755,Fua'amotu Int'l,Kashi,77,58,39,139,1397715000.0,Asia,China,CHN,14342903
1159124485,1159125271,51.87639168126809,32.74608053443211,76.01301480600748,39.537968630625755,Esfahan Int'l,Kashi,93,58,61,139,1397715000.0,Asia,China,CHN,14342903
1159124495,1159125271,31.1014,-17.9228,76.01301480600748,39.537968630625755,Harare Int'l,Kashi,47,58,35,139,1397715000.0,Asia,China,CHN,14342903
1159124511,1159125271,47.97148255933165,29.239680058158292,76.01301480600748,39.537968630625755,Kuwait Int'l,Kashi,33,58,11,139,1397715000.0,Asia,China,CHN,14342903
1159124527,1159125271,-75.66489338702053,45.3201348196531,76.01301480600748,39.537968630625755,Macdonald-Cartier Int'l,Kashi,89,58,87,139,1397715000.0,Asia,China,CHN,14342903
1159124533,1159125271,69.21007362708741,34.56339788641491,76.01301480600748,39.537968630625755,Kabul Int'l,Kashi,3,58,36,139,1397715000.0,Asia,China,CHN,14342903
1159124545,1159125271,-3.9322192916763594,5.254398445149204,76.01301480600748,39.537968630625755,Abidjan Port Bouet,Kashi,42,58,94,139,1397715000.0,Asia,China,CHN,14342903
1159124559,1159125271,-99.75450856196812,16.761967352779976,76.01301480600748,39.537968630625755,General Juan N Alvarez Int'l,Kashi,67,58,23,139,1397715000.0,Asia,China,CHN,14342903
1159124577,1159125271,-0.17140285566081673,5.606981523811933,76.01301480600748,39.537968630625755,Kotoka Int'l,Kashi,90,58,92,139,1397715000.0,Asia,China,CHN,14342903
1159124593,1159125271,38.7931904366343,8.981730275810992,76.01301480600748,39.537968630625755,Bole Int'l,Kashi,29,58,66,139,1397715000.0,Asia,China,CHN,14342903
1159124609,1159125271,45.030602,12.8278,76.01301480600748,39.537968630625755,Aden Int'l,Kashi,38,58,37,139,1397715000.0,Asia,China,CHN,14342903
1159124621,1159125271,138.5321014576991,-34.9405860275154,76.01301480600748,39.537968630625755,Adelaide Int'l,Kashi,92,58,24,139,1397715000.0,Asia,China,CHN,14342903
1159124639,1159125271,77.01204587711747,43.34649431447929,76.01301480600748,39.537968630625755,Almaty Int'l,Kashi,52,58,22,139,1397715000.0,Asia,China,CHN,14342903
1159124651,1159125271,3.212073535165055,36.69972066635346,76.01301480600748,39.537968630625755,Houari Boumediene,Kashi,81,58,23,139,1397715000.0,Asia,China,CHN,14342903
1159124663,1159125271,37.22734140578282,36.18462373143136,76.01301480600748,39.537968630625755,Aleppo Int'l,Kashi,53,58,49,139,1397715000.0,Asia,China,CHN,14342903
1159124675,1159125271,72.62090008843316,23.070745463588118,76.01301480600748,39.537968630625755,Sardar Vallabhbhai Patel Int'l,Kashi,60,58,71,139,1397715000.0,Asia,China,CHN,14342903
1159124691,1159125271,-70.44099085094066,-23.448954524831667,76.01301480600748,39.537968630625755,Cerro Moreno Int'l,Kashi,89,58,36,139,1397715000.0,Asia,China,CHN,14342903
1159124703,1159125271,58.363965920824604,37.98485343895699,76.01301480600748,39.537968630625755,Ashkhabad Northwest,Kashi,51,58,17,139,1397715000.0,Asia,China,CHN,14342903
1159124717,1159125271,38.90635401363214,15.29361596964986,76.01301480600748,39.537968630625755,Yohannes Iv Int'l,Kashi,33,58,12,139,1397715000.0,Asia,China,CHN,14342903
1159124737,1159125271,-57.51390782471363,-25.241659253381577,76.01301480600748,39.537968630625755,Silvio Pettirossi Int'l,Kashi,67,58,97,139,1397715000.0,Asia,China,CHN,14342903
1159124747,1159125271,-64.70277406865142,32.359173960158074,76.01301480600748,39.537968630625755,Bermuda Int'l,Kashi,27,58,96,139,1397715000.0,Asia,China,CHN,14342903
1159124759,1159125271,20.291284594662077,44.81907666544326,76.01301480600748,39.537968630625755,Surcin,Kashi,37,58,35,139,1397715000.0,Asia,China,CHN,14342903
1159124775,1159125271,35.4930853618161,33.825440061866765,76.01301480600748,39.537968630625755,Beirut Int'l,Kashi,22,58,79,139,1397715000.0,Asia,China,CHN,14342903
1159124789,1159125271,77.34087147135794,23.285568486980882,76.01301480600748,39.537968630625755,Bairagarh,Kashi,70,58,96,139,1397715000.0,Asia,China,CHN,14342903
1159124801,1159125271,-7.947272269708012,12.539336342586719,76.01301480600748,39.537968630625755,Bamako Sénou,Kashi,50,58,81,139,1397715000.0,Asia,China,CHN,14342903
1159124815,1159125271,-86.66928673563747,36.13148763616973,76.01301480600748,39.537968630625755,Nashville Int'l,Kashi,38,58,13,139,1397715000.0,Asia,China,CHN,14342903
1159124827,1159125271,153.1202564188439,-27.38539659390988,76.01301480600748,39.537968630625755,Brisbane Int'l,Kashi,16,58,47,139,1397715000.0,Asia,China,CHN,14342903
1159124845,1159125271,-116.2218410705487,43.5689592234704,76.01301480600748,39.537968630625755,Boise Air Terminal,Kashi,74,58,43,139,1397715000.0,Asia,China,CHN,14342903
1159124857,1159125271,-156.771835,71.289299,76.01301480600748,39.537968630625755,Wiley Post Will Rogers Mem.,Kashi,61,58,20,139,1397715000.0,Asia,China,CHN,14342903
1159124867,1159125271,-78.73199655233083,42.93403374935259,76.01301480600748,39.537968630625755,Greater Buffalo Int'l,Kashi,7,58,26,139,1397715000.0,Asia,China,CHN,14342903
1159124879,1159125271,28.622552042904037,-20.015568409490825,76.01301480600748,39.537968630625755,Bulawayo,Kashi,43,58,15,139,1397715000.0,Asia,China,CHN,14342903
1159124891,1159125271,114.93311902920937,4.945475282276854,76.01301480600748,39.537968630625755,Brunei Int'l,Kashi,91,58,81,139,1397715000.0,Asia,China,CHN,14342903
1159124905,1159125271,113.29751655217066,23.3891511573243,76.01301480600748,39.537968630625755,Guangzhou Baiyun Int'l,Kashi,50,58,85,139,1397715000.0,Asia,China,CHN,14342903
1159124919,1159125271,-73.06210617462139,-36.7763727437881,76.01301480600748,39.537968630625755,Carriel Sur Int'l,Kashi,81,58,8,139,1397715000.0,Asia,China,CHN,14342903
1159124929,1159125271,88.44000101301965,22.645389378506415,76.01301480600748,39.537968630625755,Netaji Subhash Chandra Bose Int'l,Kashi,75,58,82,139,1397715000.0,Asia,China,CHN,14342903
1159124941,1159125271,91.81471071623834,22.24556585857375,76.01301480600748,39.537968630625755,Chittagong,Kashi,1,58,34,139,1397715000.0,Asia,China,CHN,14342903
1159124957,1159125271,172.53867556522317,-43.48854867841038,76.01301480600748,39.537968630625755,Christchurch Int'l,Kashi,80,58,78,139,1397715000.0,Asia,China,CHN,14342903
1159124971,1159125271,-13.621065625167132,9.574181158500823,76.01301480600748,39.537968630625755,Conakry,Kashi,58,58,26,139,1397715000.0,Asia,China,CHN,14342903
1159124983,1159125271,-81.83844060640457,41.41119161249661,76.01301480600748,39.537968630625755,Hopkins Int'l,Kashi,21,58,30,139,1397715000.0,Asia,China,CHN,14342903
1159124999,1159125271,-76.38507147280909,3.5432863512321924,76.01301480600748,39.537968630625755,Alfonso Bonilla Aragón Int'l,Kashi,76,58,22,139,1397715000.0,Asia,China,CHN,14342903
1159125011,1159125271,2.383800072435198,6.3582465034691,76.01301480600748,39.537968630625755,Cotonou Cadjehon,Kashi,29,58,46,139,1397715000.0,Asia,China,CHN,14342903
1159125023,1159125271,-64.21231576708007,-31.31568116848888,76.01301480600748,39.537968630625755,Ingeniero Ambrosio L.V. Taravella Int'l,Kashi,94,58,12,139,1397715000.0,Asia,China,CHN,14342903
1159125033,1159125271,-75.51233495596824,10.444938176491519,76.01301480600748,39.537968630625755,Rafael Nunez,Kashi,75,58,36,139,1397715000.0,Asia,China,CHN,14342903
1159125049,1159125271,-86.87441725066944,21.04019667144003,76.01301480600748,39.537968630625755,Cancún,Kashi,76,58,15,139,1397715000.0,Asia,China,CHN,14342903
1159125065,1159125271,-105.969204692629,28.70399849976794,76.01301480600748,39.537968630625755,General R F Villalobos Int'l,Kashi,45,58,39,139,1397715000.0,Asia,China,CHN,14342903
1159125077,1159125271,90.40492415992367,23.84812432181269,76.01301480600748,39.537968630625755,Zia Int'l Dhaka,Kashi,63,58,16,139,1397715000.0,Asia,China,CHN,14342903
1159125091,1159125271,130.8775014367739,-12.40805599665558,76.01301480600748,39.537968630625755,Darwin Int'l,Kashi,1,58,30,139,1397715000.0,Asia,China,CHN,14342903
1159125101,1159125271,30.945708194088084,-29.965914250828032,76.01301480600748,39.537968630625755,Louis Botha,Kashi,3,58,14,139,1397715000.0,Asia,China,CHN,14342903
1159125113,1159125271,27.5292,-11.5908,76.01301480600748,39.537968630625755,Lubumbashi Luano Int'l,Kashi,60,58,81,139,1397715000.0,Asia,China,CHN,14342903
1159125125,1159125271,-4.982146376783026,33.930525184467264,76.01301480600748,39.537968630625755,Saiss,Kashi,78,58,81,139,1397715000.0,Asia,China,CHN,14342903
1159125139,1159125271,15.446516207456082,-4.389168821975817,76.01301480600748,39.537968630625755,Kinshasa N Djili Int'l,Kashi,17,58,1,139,1397715000.0,Asia,China,CHN,14342903
1159125153,1159125271,-13.200229678648256,8.615423617263689,76.01301480600748,39.537968630625755,Freetown Lungi,Kashi,45,58,8,139,1397715000.0,Asia,China,CHN,14342903
1159125167,1159125271,125.67532157120056,39.200177166765556,76.01301480600748,39.537968630625755,Sunan,Kashi,0,58,55,139,1397715000.0,Asia,China,CHN,14342903
1159125179,1159125271,74.46880033990898,43.055452723330326,76.01301480600748,39.537968630625755,Vasilyevka,Kashi,60,58,76,139,1397715000.0,Asia,China,CHN,14342903
1159125191,1159125271,25.92438082641467,-24.558071808944057,76.01301480600748,39.537968630625755,Sir Seretse Khama Int'l,Kashi,13,58,77,139,1397715000.0,Asia,China,CHN,14342903
